Objects
100
,,Global Angle (Quaternion) nb01b:nb01b,,,,,,,Global Angle (Quaternion) nb02b:nb02b,,,,,,,Global Angle (Quaternion) nb04:ID,,,,,,,Global Angle (Quaternion) nb05:ID,,,,,,,Global Angle (Quaternion) nb08:ID,,,,,,,Global Angle (Quaternion) nb10b:nb10b,,,,,,,Global Angle (Quaternion) nb15b:nb15b,,,,,,,Global Angle (Quaternion) nb17b:nb17b,,,,,,,Global Angle (Quaternion) nb19:ID,,,,,,,Global Angle (Quaternion) nb20:ID,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm
1040,0,-0.105827,-0.396911,-0.271853,0.870263,-34.7339,-5352.51,1629.66,0.740605,-0.144374,0.545805,0.364359,-336.803,-5722.08,1701.58,-0.34648,-0.238857,-0.272662,0.86519,719.437,-5577.54,1649.73,-0.0619858,-0.390807,-0.263261,0.879842,785.168,-5454.15,1611.09,,,,,,,,-0.0888924,-0.371073,-0.177434,0.907149,-111.669,-5468.18,1659.52,-0.243175,-0.486869,-0.522535,0.65634,-334.2,-5922.6,1718.12,0.738271,-0.605275,0.182166,0.2354,-86.5506,-6081.65,1690.07,-0.105397,-0.276245,-0.778353,0.553848,-426.261,-6173.72,1727.39,-0.192484,-0.345324,-0.455939,0.797383,563.345,-5800.45,1708.04
1041,0,-0.103936,-0.398004,-0.26944,0.870742,-34.8494,-5352.57,1629.93,0.742001,-0.15349,0.544379,0.359897,-337.866,-5724.95,1701.98,-0.34648,-0.236231,-0.272371,0.866003,719.607,-5577.57,1649.84,0.00339359,-0.349919,-0.311109,0.883604,786.259,-5455.34,1611.66,,,,,,,,-0.0848655,-0.379242,-0.173257,0.904962,-111.937,-5467.53,1660.05,-0.241349,-0.486669,-0.526356,0.654105,-333.909,-5922.45,1718.1,0.737728,-0.60486,0.184605,0.236267,-86.5562,-6081.61,1690.21,-0.108392,-0.278199,-0.775495,0.556295,-426.221,-6173.57,1727.71,-0.193158,-0.345481,-0.455836,0.797212,563.347,-5800.38,1708.15
1042,0,-0.100334,-0.397008,-0.273331,0.870407,-34.9957,-5352.58,1630.23,0.735803,-0.167023,0.549515,0.35879,-338.591,-5725.95,1701.77,-0.346505,-0.237497,-0.272349,0.865653,719.552,-5577.59,1649.83,0.00485298,-0.35944,-0.303815,0.882313,787.017,-5455.87,1611.56,,,,,,,,-0.0895862,-0.376973,-0.164414,0.907102,-111.528,-5466.57,1660.39,-0.240475,-0.485786,-0.522664,0.658032,-333.6,-5922.48,1718.02,0.736574,-0.605942,0.19248,0.230749,-86.3885,-6081.73,1690.18,-0.107713,-0.276261,-0.771237,0.563269,-426.219,-6173.77,1728.02,-0.193239,-0.344785,-0.45589,0.797463,563.374,-5800.36,1708.18
1043,0,-0.0996302,-0.396434,-0.277846,0.869319,-34.9241,-5352.49,1630.71,0.739291,-0.16094,0.549199,0.354863,-338.373,-5726.07,1702.09,-0.346802,-0.237485,-0.2711,0.865929,719.621,-5577.63,1649.86,0.0126611,-0.366953,-0.306028,0.878369,786.215,-5455.79,1610.84,,,,,,,,-0.0930649,-0.37826,-0.161702,0.906703,-111.508,-5465.86,1660.52,-0.2388,-0.485644,-0.521154,0.659941,-333.385,-5922.46,1717.83,0.735304,-0.606639,0.194678,0.231124,-86.3515,-6081.7,1690.21,-0.114567,-0.277767,-0.766918,0.567059,-425.969,-6173.65,1728.09,-0.193986,-0.342774,-0.456077,0.798041,563.559,-5800.37,1708.31
1044,0,-0.10042,-0.395249,-0.281979,0.868436,-34.8263,-5352.4,1631.21,0.739424,-0.162902,0.553025,0.347675,-338.337,-5726.41,1702.14,-0.345574,-0.242208,-0.272084,0.864803,719.262,-5577.65,1649.63,0.0232491,-0.37217,-0.30937,0.874779,785.823,-5456.27,1610.66,,,,,,,,-0.0900325,-0.380438,-0.161616,0.906113,-111.552,-5465.35,1660.62,-0.236689,-0.483189,-0.519775,0.663582,-333.084,-5922.37,1717.6,0.735029,-0.606218,0.190151,0.236798,-86.5613,-6081.72,1690.12,-0.115727,-0.277541,-0.766044,0.568115,-425.882,-6173.67,1728.15,-0.192221,-0.344727,-0.456915,0.797147,563.426,-5800.38,1708.27
1045,0,-0.100673,-0.393147,-0.283778,0.868775,-34.6972,-5352.3,1631.37,0.743314,-0.154178,0.555296,0.339648,-338.976,-5727.46,1701.9,-0.34599,-0.238479,-0.271268,0.865929,719.498,-5577.69,1649.66,0.0161607,-0.350071,-0.318391,0.880804,785.947,-5457.06,1610.49,,,,,,,,-0.0892739,-0.380127,-0.157842,0.906984,-111.709,-5464.95,1660.62,-0.235824,-0.482513,-0.519064,0.664937,-332.973,-5922.3,1717.58,0.734315,-0.606984,0.1958,0.232412,-86.2036,-6081.86,1690.3,-0.113887,-0.277611,-0.7649,0.56999,-425.975,-6173.82,1728.21,-0.191149,-0.347627,-0.457337,0.795902,563.192,-5800.34,1708.09
1046,0,-0.0996726,-0.391403,-0.284761,0.869356,-34.7822,-5352.24,1631.21,0.739161,-0.155246,0.562035,0.33713,-339.866,-5729.13,1701.53,-0.344133,-0.23645,-0.273871,0.866405,719.561,-5577.72,1649.58,0.0161817,-0.343322,-0.319807,0.882945,785.797,-5457.64,1610.03,,,,,,,,-0.0907619,-0.382223,-0.158759,0.905794,-111.948,-5464.49,1660.71,-0.236319,-0.483322,-0.516142,0.666446,-332.948,-5922.17,1717.76,0.732666,-0.60672,0.198108,0.236315,-86.5927,-6081.61,1690.54,-0.114093,-0.278302,-0.764185,0.570571,-425.982,-6173.89,1728.3,-0.192621,-0.344929,-0.457136,0.796836,563.337,-5800.32,1708.17
1047,0,-0.0994794,-0.391418,-0.286682,0.86874,-34.8873,-5352.18,1631.1,0.771155,-0.216957,0.56201,0.205896,-340.998,-5729.95,1702.83,-0.341521,-0.239136,-0.27849,0.865229,719.419,-5577.71,1649.32,0.0184571,-0.347606,-0.320395,0.881009,785.505,-5457.88,1609.91,,,,,,,,-0.088794,-0.386575,-0.156298,0.90457,-112.612,-5464.67,1660.78,-0.239777,-0.486393,-0.514729,0.664065,-333.049,-5922.02,1718.01,0.731431,-0.606127,0.200128,0.239933,-86.6305,-6081.52,1690.81,-0.111322,-0.277519,-0.76544,0.569818,-426.111,-6174.15,1728.61,-0.191658,-0.345999,-0.45699,0.796688,563.222,-5800.31,1708.09
1048,0,-0.0967099,-0.392226,-0.290325,0.867477,-35.1306,-5352.33,1631.05,0.770207,-0.224337,0.56432,0.194928,-341.829,-5730.51,1702.36,-0.341532,-0.238043,-0.277352,0.865891,719.456,-5577.72,1649.25,0.0155073,-0.343598,-0.313408,0.885142,786.403,-5458,1609.58,,,,,,,,-0.09765,-0.388362,-0.156182,0.90291,-112.842,-5463.84,1660.79,-0.239773,-0.48948,-0.515432,0.661248,-333.148,-5921.89,1718.11,0.730143,-0.605596,0.201073,0.244367,-86.6386,-6081.42,1691.09,-0.114359,-0.277817,-0.765777,0.568617,-425.939,-6174.15,1728.65,-0.19128,-0.345815,-0.456763,0.796989,563.155,-5800.3,1708.02
1049,0,-0.0969023,-0.396496,-0.289692,0.865725,-35.4305,-5352.46,1631.14,0.762748,-0.215387,0.57671,0.198067,-341.852,-5729.82,1701.54,-0.340928,-0.239563,-0.278122,0.865463,719.346,-5577.67,1649.1,0.0115091,-0.33346,-0.313265,0.889122,786.285,-5457.82,1608.58,,,,,,,,-0.0994049,-0.389785,-0.152192,0.902787,-113.093,-5463.96,1660.97,-0.23962,-0.490399,-0.516558,0.659742,-333.169,-5921.82,1718.07,0.729084,-0.604713,0.203831,0.24741,-86.7051,-6081.3,1691.34,-0.114617,-0.276273,-0.768518,0.565611,-425.918,-6174.38,1728.64,-0.192499,-0.344152,-0.456356,0.797648,563.266,-5800.19,1708.11
1050,0,-0.0970473,-0.400606,-0.286762,0.864791,-35.562,-5352.48,1631.37,0.760379,-0.212482,0.581095,0.197492,-342.525,-5730.12,1700.67,-0.34091,-0.241561,-0.276878,0.865313,719.203,-5577.58,1648.97,0.0156718,-0.334583,-0.307611,0.890609,786.621,-5458.14,1608.57,,,,,,,,-0.0930036,-0.382578,-0.154276,0.906192,-113.033,-5463.47,1661.11,-0.238961,-0.491295,-0.519446,0.657041,-333.242,-5921.69,1717.99,0.728818,-0.602894,0.203801,0.252603,-86.7629,-6081.15,1691.47,-0.116292,-0.273122,-0.771499,0.562735,-425.801,-6174.64,1728.45,-0.192513,-0.343677,-0.456717,0.797643,563.286,-5800.25,1708.15
1051,0,-0.0975619,-0.405039,-0.285088,0.863221,-35.7401,-5352.53,1631.52,0.75647,-0.214725,0.588468,0.18802,-343.024,-5731.26,1699.97,-0.341465,-0.241741,-0.273876,0.866,719.247,-5577.52,1648.99,0.0188452,-0.322938,-0.319323,0.890724,786.09,-5458.11,1607.77,,,,,,,,-0.0934409,-0.382624,-0.155077,0.90599,-112.938,-5463.13,1661.11,-0.241886,-0.49122,-0.518317,0.656918,-333.327,-5921.41,1718.01,0.729141,-0.601943,0.203245,0.254381,-86.9246,-6081.04,1691.57,-0.11344,-0.267377,-0.77341,0.563452,-425.779,-6175.42,1728.35,-0.191315,-0.345282,-0.456986,0.797084,563.181,-5800.2,1708.1
1052,0,-0.0983623,-0.403614,-0.282569,0.864625,-35.6534,-5352.58,1631.34,0.757455,-0.215804,0.589744,0.178586,-343.315,-5733.36,1699.83,-0.340811,-0.244352,-0.274775,0.865239,719.143,-5577.47,1648.94,0.00388802,-0.297345,-0.326561,0.897178,786.5,-5458.68,1608.13,,,,,,,,-0.0943347,-0.381236,-0.150473,0.907258,-112.812,-5462.74,1660.85,-0.244276,-0.493803,-0.519234,0.653364,-333.333,-5921.08,1717.95,0.728997,-0.601174,0.20193,0.25764,-87.083,-6080.94,1691.65,-0.110873,-0.264029,-0.774145,0.564532,-425.781,-6176,1728.21,-0.190782,-0.345965,-0.456493,0.797198,563.147,-5800.29,1708.25
1053,0,-0.0962929,-0.400794,-0.284844,0.865422,-35.6749,-5352.6,1630.92,0.753624,-0.21687,0.596984,0.169202,-343.623,-5734.66,1699.78,-0.340595,-0.24355,-0.273457,0.865967,719.205,-5577.44,1649.02,0.0388587,-0.268068,-0.371945,0.887855,787.311,-5460.06,1609.08,,,,,,,,-0.0965296,-0.37905,-0.142727,0.909193,-112.636,-5462.31,1660.4,-0.243938,-0.494513,-0.519396,0.652824,-333.546,-5920.71,1718.05,0.727329,-0.602564,0.201889,0.259135,-87.4197,-6080.75,1691.83,-0.109574,-0.26287,-0.77673,0.561768,-425.577,-6176.42,1728.15,-0.190379,-0.347422,-0.45664,0.796576,563.091,-5800.3,1708.1
1054,0,-0.0949834,-0.39926,-0.285623,0.866019,-35.7234,-5352.52,1630.52,0.75504,-0.213912,0.595748,0.170995,-342.847,-5734.4,1699.83,-0.340184,-0.24206,-0.271381,0.867199,719.293,-5577.41,1649.14,0.0379565,-0.289327,-0.362236,0.885231,786.947,-5460.89,1608.97,,,,,,,,-0.093934,-0.381992,-0.139681,0.908707,-112.889,-5462.43,1659.89,-0.242337,-0.493978,-0.518057,0.654886,-333.583,-5920.57,1718.1,0.726052,-0.60341,0.203228,0.2597,-87.6824,-6080.63,1691.97,-0.111537,-0.261896,-0.778876,0.558859,-425.124,-6176.74,1728.28,-0.190593,-0.347072,-0.455844,0.797133,562.948,-5800.08,1708.17
1055,0,-0.093792,-0.400929,-0.283593,0.866045,-35.7561,-5352.58,1630.27,0.757384,-0.211199,0.590376,0.182265,-341.957,-5733.55,1700.02,-0.338899,-0.24423,-0.271485,0.867061,719.094,-5577.35,1649.04,0.0374391,-0.280822,-0.372016,0.883935,786.392,-5461.82,1609.15,,,,,,,,-0.0929341,-0.375829,-0.141941,0.911026,-112.154,-5461.78,1659.87,-0.241035,-0.49434,-0.5202,0.653393,-333.568,-5920.38,1718.09,0.722754,-0.605682,0.203519,0.263356,-87.9118,-6080.42,1692.08,-0.114482,-0.262799,-0.779212,0.557369,-424.611,-6176.93,1728.33,-0.190069,-0.347868,-0.4562,0.796708,562.927,-5800.16,1708.13
1056,0,-0.0932635,-0.401104,-0.281669,0.866649,-35.8658,-5352.66,1630.11,0.750977,-0.210946,0.598754,0.181738,-341.952,-5733.5,1699.81,-0.338198,-0.244999,-0.270925,0.867293,719.119,-5577.29,1649.03,0.0407148,-0.288258,-0.377111,0.879225,786.406,-5462.03,1609.52,,,,,,,,-0.0972002,-0.377314,-0.140379,0.910209,-112.14,-5461.29,1659.74,-0.240355,-0.493429,-0.521621,0.6532,-333.46,-5920.23,1717.97,0.721349,-0.606163,0.207334,0.263124,-88.2609,-6080.39,1692.11,-0.111273,-0.260352,-0.777301,0.561817,-424.479,-6177.65,1728.62,-0.190681,-0.346927,-0.456535,0.79678,563.02,-5800.4,1708.03
1057,0,-0.0938735,-0.401723,-0.279655,0.866948,-35.8345,-5352.82,1630.22,0.753978,-0.203542,0.599237,0.176075,-341.689,-5734.17,1700,-0.33839,-0.242277,-0.269201,0.868519,719.32,-5577.24,1649.02,0.0389059,-0.278644,-0.386394,0.878376,785.848,-5462.03,1609.22,,,,,,,,-0.0991569,-0.378027,-0.139313,0.909865,-112.223,-5461,1659.74,-0.240424,-0.492574,-0.520999,0.654314,-333.262,-5920.06,1717.9,0.722501,-0.604247,0.206584,0.264954,-88.0818,-6080.07,1692.13,-0.111447,-0.259782,-0.774724,0.565594,-424.26,-6177.93,1728.75,-0.190366,-0.34749,-0.45725,0.7962,562.971,-5800.38,1708.02
1058,0,-0.0944681,-0.402255,-0.278048,0.867154,-35.9123,-5352.93,1630.25,0.753204,-0.204462,0.602308,0.167641,-341.654,-5735.56,1700.04,-0.337637,-0.243536,-0.268617,0.868641,719.317,-5577.18,1648.91,0.0425648,-0.278443,-0.392851,0.8754,785.419,-5462.62,1609.18,,,,,,,,-0.103652,-0.384376,-0.137005,0.907051,-112.59,-5460.6,1660.05,-0.240256,-0.491479,-0.518243,0.657381,-332.841,-5919.84,1717.75,0.720648,-0.605571,0.202801,0.269855,-87.9986,-6080.09,1692.06,-0.110248,-0.257803,-0.771821,0.570679,-424.095,-6178.43,1728.88,-0.191471,-0.346294,-0.457319,0.796416,563.039,-5800.35,1708.11
1059,0,-0.0948251,-0.402143,-0.276735,0.867587,-35.9078,-5352.99,1630.46,0.750727,-0.211145,0.604717,0.161693,-341.375,-5735.29,1699.85,-0.33761,-0.245555,-0.266548,0.86872,719.209,-5577.09,1648.68,0.0472352,-0.269139,-0.395588,0.876837,785.949,-5463.26,1609.65,,,,,,,,-0.112127,-0.383358,-0.13834,0.906271,-113.314,-5460.2,1660.62,-0.240699,-0.491057,-0.513719,0.661074,-332.404,-5919.56,1717.59,0.718892,-0.607426,0.209691,0.265062,-87.9207,-6079.86,1692.06,-0.110222,-0.255587,-0.770659,0.573246,-423.855,-6178.72,1728.83,-0.190308,-0.348262,-0.456986,0.796028,562.835,-5800.14,1708.24
1060,0,-0.0949293,-0.403362,-0.276655,0.867035,-35.9063,-5352.98,1630.63,0.747885,-0.217822,0.604311,0.167421,-340.517,-5734,1699.79,-0.337778,-0.247653,-0.263604,0.868957,719.287,-5577.05,1648.59,0.0435584,-0.263048,-0.396495,0.878465,785.8,-5463.28,1609.16,,,,,,,,-0.11687,-0.389453,-0.133801,0.903751,-114.189,-5460.09,1661.23,-0.240421,-0.495953,-0.509918,0.660464,-331.953,-5919.28,1717.56,0.718284,-0.608449,0.212416,0.262178,-87.78,-6079.58,1692.05,-0.108008,-0.253955,-0.770671,0.574376,-423.837,-6178.97,1728.75,-0.191118,-0.347658,-0.457285,0.795926,562.917,-5800.39,1708.08
1061,0,-0.0945064,-0.40441,-0.277004,0.866481,-35.9027,-5352.94,1630.75,0.741852,-0.221276,0.608306,0.175091,-340.161,-5733.02,1699.87,-0.337816,-0.247748,-0.262039,0.869389,719.353,-5577.06,1648.47,0.0318772,-0.250637,-0.402236,0.879984,786.781,-5463.44,1609.27,,,,,,,,-0.10751,-0.400657,-0.132013,0.900271,-115.408,-5460.68,1661.77,-0.235315,-0.495018,-0.505135,0.66665,-331.345,-5919.06,1717.51,0.718365,-0.608976,0.20871,0.263704,-87.5616,-6079.54,1692.02,-0.108235,-0.254032,-0.769846,0.575404,-423.852,-6179.01,1728.75,-0.191514,-0.347202,-0.457261,0.796044,562.852,-5800.37,1708.02
1062,0,-0.0930693,-0.405742,-0.279009,0.86537,-35.8391,-5352.91,1630.83,0.732886,-0.211658,0.614117,0.202335,-341.111,-5733.1,1700.25,-0.336221,-0.244166,-0.262875,0.870767,719.565,-5577.09,1648.52,0.0168823,-0.239131,-0.400747,0.88427,787.597,-5463.81,1610.18,,,,,,,,-0.114998,-0.383557,-0.139058,0.905717,-114.857,-5459.46,1661.39,-0.229538,-0.496672,-0.504268,0.668089,-330.732,-5918.67,1717.61,0.715603,-0.608887,0.199045,0.278478,-87.462,-6079.1,1692.08,-0.108569,-0.25363,-0.769643,0.57579,-423.853,-6179.13,1728.83,-0.191225,-0.34732,-0.457366,0.796002,562.809,-5800.4,1707.97
1063,0,-0.0942155,-0.404024,-0.278189,0.866313,-35.6277,-5352.94,1630.87,0.731707,-0.210038,0.615429,0.204297,-340.568,-5732.99,1700.08,-0.335855,-0.248155,-0.263236,0.869671,719.51,-5577,1648.35,0.00314009,-0.24648,-0.400435,0.882547,787.274,-5463.97,1610.43,,,,,,,,-0.118788,-0.381317,-0.145038,0.905235,-114.446,-5459.78,1660.94,-0.22245,-0.500605,-0.502362,0.668986,-330.156,-5918.52,1717.66,0.713223,-0.609443,0.199321,0.283132,-87.1506,-6078.84,1692.16,-0.108437,-0.253721,-0.769829,0.575526,-423.818,-6179.19,1728.92,-0.190742,-0.348377,-0.457589,0.795527,562.783,-5800.38,1707.88
1064,0,-0.0935841,-0.403223,-0.275896,0.867487,-35.6132,-5353,1630.8,0.731261,-0.213096,0.617123,0.197502,-340.368,-5733.33,1700.08,-0.335748,-0.24767,-0.260958,0.870537,719.651,-5576.94,1648.37,-0.00141174,-0.255677,-0.40151,0.879441,786.759,-5463.83,1610.78,,,,,,,,-0.116373,-0.385533,-0.148862,0.90314,-114.295,-5459.22,1660.72,-0.216576,-0.503517,-0.500705,0.66997,-329.558,-5918.42,1717.7,0.709807,-0.61167,0.202457,0.284686,-87.065,-6078.72,1692.27,-0.109894,-0.253744,-0.768701,0.576746,-423.721,-6179.22,1729.01,-0.191275,-0.34642,-0.457368,0.79638,562.903,-5800.35,1708
1065,0,-0.0928028,-0.399878,-0.276127,0.869045,-35.4124,-5353.04,1630.66,0.729679,-0.21557,0.618885,0.19514,-340.505,-5733.52,1700.23,-0.335198,-0.252039,-0.25967,0.86988,719.342,-5576.84,1648.18,0.0220309,-0.326821,-0.395899,0.857885,781.328,-5463.31,1609.38,,,,,,,,-0.108614,-0.380755,-0.150997,0.905775,-113.441,-5459.11,1660.3,-0.204019,-0.514272,-0.502786,0.664159,-329.332,-5918.1,1717.18,0.707759,-0.613759,0.202046,0.285578,-86.8866,-6078.43,1692.38,-0.110179,-0.252808,-0.768786,0.576989,-423.638,-6179.26,1729.06,-0.189868,-0.34772,-0.457841,0.795879,562.855,-5800.34,1707.99
1066,0,-0.0932357,-0.398566,-0.273823,0.870329,-35.3564,-5353.03,1630.42,0.729344,-0.218207,0.61853,0.194585,-340.409,-5733.08,1700.3,-0.33518,-0.248184,-0.258501,0.871342,719.854,-5576.77,1648.46,0.0305001,-0.382041,-0.388783,0.837832,780.943,-5463.39,1610.45,,,,,,,,-0.097842,-0.381981,-0.154785,0.905847,-112.577,-5459.71,1659.04,-0.201268,-0.510686,-0.503071,0.667541,-328.954,-5918.36,1717.4,0.703155,-0.616445,0.198862,0.293296,-86.4327,-6077.96,1692.46,-0.110941,-0.252191,-0.767892,0.578303,-423.625,-6179.23,1729,-0.190161,-0.348349,-0.457202,0.795901,562.927,-5800.06,1708.18
1067,0,-0.09315,-0.399332,-0.271466,0.870725,-35.2499,-5353,1630.21,0.727565,-0.215707,0.624593,0.184399,-339.261,-5732.32,1699.67,-0.33359,-0.247045,-0.260481,0.871686,719.983,-5576.62,1648.53,0.00919831,-0.371693,-0.395179,0.839996,781.831,-5463.88,1610.65,,,,,,,,-0.0905893,-0.373857,-0.162082,0.90871,-111.444,-5459.83,1658.74,-0.193638,-0.512986,-0.504845,0.666694,-328.453,-5919.15,1717.45,0.702492,-0.61671,0.195198,0.296766,-86.2558,-6077.74,1692.41,-0.111157,-0.250631,-0.766694,0.580524,-423.661,-6179.29,1728.86,-0.19148,-0.346615,-0.456897,0.796517,563.035,-5799.96,1708.24
1068,0,-0.0945287,-0.397829,-0.270319,0.871622,-35.1442,-5352.96,1630.1,0.728318,-0.2172,0.624348,0.180461,-339.251,-5731.98,1699.57,-0.333461,-0.247847,-0.257506,0.872391,719.981,-5576.47,1648.56,-0.0366151,-0.323512,-0.358921,0.874743,782.33,-5464.28,1609.88,,,,,,,,-0.0857269,-0.369366,-0.170315,0.909512,-110.6,-5459.75,1658.14,-0.189316,-0.50443,-0.504503,0.674675,-328.947,-5919.88,1717.57,0.699412,-0.619653,0.200363,0.294462,-86.5113,-6077.28,1692.4,-0.112104,-0.249103,-0.766784,0.580881,-423.651,-6179.26,1728.77,-0.191053,-0.345871,-0.456731,0.797038,563.069,-5800.23,1708.17
1069,0,-0.0929924,-0.39735,-0.269333,0.87231,-34.9154,-5352.88,1629.96,0.727216,-0.213766,0.624031,0.189857,-340.218,-5731.83,1700.21,-0.332863,-0.246534,-0.256346,0.873333,720.199,-5576.41,1648.76,-0.027785,-0.339628,-0.358788,0.868995,783.335,-5463.95,1609.94,,,,,,,,-0.0854001,-0.362943,-0.175478,0.911146,-109.659,-5460.02,1657.05,-0.183856,-0.504012,-0.5042,0.676721,-328.873,-5920.59,1717.59,0.695887,-0.621064,0.203513,0.297663,-86.365,-6076.78,1692.48,-0.115058,-0.248446,-0.764333,0.583808,-423.714,-6179.12,1728.74,-0.19238,-0.344342,-0.457156,0.797137,563.29,-5800.16,1708.19
1070,0,-0.0918333,-0.39778,-0.269198,0.872279,-34.8734,-5352.83,1629.8,0.724634,-0.208975,0.629871,0.185733,-339.557,-5731.93,1699.73,-0.332079,-0.247487,-0.254654,0.873856,720.19,-5576.29,1648.84,-0.025953,-0.350606,-0.362415,0.863167,783.817,-5463.29,1610.28,,,,,,,,-0.0917229,-0.360257,-0.175482,0.911596,-108.995,-5460.35,1656.1,-0.177494,-0.50515,-0.503241,0.678283,-328.067,-5920.45,1717.55,0.695199,-0.620024,0.192485,0.308575,-85.8451,-6076.44,1692.63,-0.116684,-0.248344,-0.764658,0.583102,-423.719,-6179.05,1728.82,-0.192232,-0.345103,-0.457032,0.796914,563.144,-5800.17,1708.09
1071,0,-0.0920922,-0.395523,-0.271728,0.872493,-34.8315,-5352.83,1629.68,0.722591,-0.205604,0.633992,0.18342,-339.921,-5732.33,1699.87,-0.331822,-0.247089,-0.253213,0.874485,720.238,-5576.15,1648.87,-0.0283889,-0.35073,-0.364264,0.862261,784.479,-5463.06,1610.78,,,,,,,,-0.0904343,-0.354269,-0.177186,0.91374,-108.079,-5459.9,1655.49,-0.172713,-0.504044,-0.501987,0.681262,-327.372,-5920.24,1717.18,0.639704,-0.674552,0.220511,0.295182,-85.7247,-6075.64,1692.8,-0.123015,-0.24839,-0.764957,0.581387,-423.441,-6178.73,1728.95,-0.192757,-0.3447,-0.457404,0.796748,563.191,-5800.25,1708.11
1072,0,-0.0928525,-0.394866,-0.270137,0.873204,-34.7648,-5352.86,1629.76,0.723383,-0.204213,0.633893,0.182193,-340.065,-5732.57,1699.86,-0.330768,-0.249568,-0.253359,0.874138,720.121,-5576.06,1648.85,-0.0377458,-0.35606,-0.360024,0.861498,785.437,-5462.96,1611.01,,,,,,,,-0.0873596,-0.352049,-0.1768,0.914971,-107.118,-5460.02,1654.76,-0.166346,-0.49883,-0.497865,0.689658,-326.326,-5919.68,1716.35,0.643445,-0.670687,0.215351,0.299636,-85.5302,-6075.02,1692.96,-0.122974,-0.244452,-0.767601,0.579577,-423.233,-6178.92,1729.22,-0.193177,-0.349976,-0.453088,0.796813,562.963,-5799.98,1708.07
1073,0,-0.0920836,-0.39494,-0.269538,0.873437,-34.5361,-5352.87,1629.91,0.723112,-0.205256,0.634089,0.181411,-339.908,-5732.35,1699.64,-0.330043,-0.250053,-0.25279,0.874438,720.074,-5575.99,1648.83,-0.0411255,-0.352384,-0.357954,0.863715,785.377,-5462.5,1611.32,,,,,,,,-0.0830831,-0.344946,-0.180533,0.917342,-106.365,-5459.41,1654.56,-0.161247,-0.492004,-0.494002,0.698494,-325.039,-5918.81,1716.1,0.64704,-0.664526,0.20854,0.31025,-84.8242,-6074.5,1693.19,-0.121316,-0.247687,-0.769589,0.575905,-423.374,-6178.75,1729.28,-0.19446,-0.348626,-0.451821,0.797811,562.964,-5800.06,1708.18
1074,0,-0.0904098,-0.395097,-0.270915,0.873115,-34.5652,-5352.86,1630.08,0.719637,-0.205103,0.638658,0.179365,-340.121,-5732.39,1699.65,-0.329536,-0.250675,-0.25179,0.87474,720.044,-5575.97,1648.87,-0.0413768,-0.348633,-0.356017,0.866023,785.571,-5462.24,1611.51,,,,,,,,-0.0791046,-0.344404,-0.176418,0.918697,-104.871,-5458.95,1653.81,-0.155651,-0.493185,-0.490695,0.701256,-322.998,-5917.37,1714.74,0.652729,-0.657936,0.201183,0.317161,-84.0788,-6073.75,1693.5,-0.123378,-0.248373,-0.769427,0.575388,-423.34,-6178.64,1729.4,-0.195756,-0.345823,-0.452495,0.798332,563.181,-5800.33,1708.05
1075,0,-0.0925879,-0.394074,-0.269817,0.873689,-34.4318,-5352.85,1630.32,0.724008,-0.203389,0.63285,0.184244,-341.137,-5732.61,1700.12,-0.329196,-0.251275,-0.25124,0.874854,719.923,-5575.95,1648.84,-0.0408357,-0.337509,-0.358756,0.869318,785.836,-5461.41,1611.94,,,,,,,,-0.0827953,-0.328543,-0.177049,0.924045,-103.758,-5457.49,1652.33,-0.154431,-0.488349,-0.487324,0.707235,-321.812,-5916.1,1713.38,0.648815,-0.657962,0.204766,0.322794,-83.8894,-6072.96,1694.06,-0.123098,-0.248036,-0.768839,0.576378,-423.382,-6178.65,1729.51,-0.194304,-0.347753,-0.45265,0.79776,563.09,-5800.15,1708.18
1076,0,-0.0944005,-0.392967,-0.26796,0.874564,-34.2188,-5352.87,1630.45,0.721351,-0.199338,0.636,0.188206,-341.374,-5732.82,1699.93,-0.329382,-0.251548,-0.250128,0.875024,719.846,-5575.92,1648.86,-0.0309486,-0.346587,-0.357167,0.866805,785.681,-5461.46,1611.54,,,,,,,,,,,,,,,-0.151589,-0.485851,-0.483773,0.711993,-320.946,-5914.96,1712.55,0.647562,-0.655517,0.202019,0.331888,-83.0394,-6072.23,1694.52,-0.123901,-0.245394,-0.768753,0.577451,-423.327,-6178.75,1729.69,-0.19467,-0.345229,-0.453522,0.798272,563.381,-5800.45,1708.1
